Transaction Date,Units,Unit Cost,Net Cost,Product Description,Merchant Name,Merchant City,Merchant State / Province
04/15/2022,9.57,$4.439,42.46,UNL REG 86/87 OC,QT 1456,TUCSON,AZ
04/13/2022,13.64,$4.399,60.00,UNL REG 86/87 OC,QT 1469,MARANA,AZ
04/14/2022,20.08,$4.159,83.52,UNL REG 86/87 OC,QT 1490,TUCSON,AZ
04/14/2022,26.10,$4.399,114.80,UNL REG 86/87 OC,QT 1463,TUCSON,AZ
04/15/2022,8.27,$4.360,36.06,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42500,TUCSON,AZ
04/22/2022,19.08,$4.399,83.93,UNL REG 86/87 OC,QT 1463,TUCSON,AZ
04/13/2022,16.58,$4.219,69.96,UNL REG 86/87 OC,QT 1454,TUCSON,AZ
04/21/2022,17.30,$4.399,76.08,UNL REG 86/87 OC,QT 1463,TUCSON,AZ
04/21/2022,16.44,$4.399,72.32,UNL REG 86/87 OC,QT 1463,TUCSON,AZ
04/12/2022,21.81,$4.399,95.95,UNL REG 86/87 OC,QT 1463,TUCSON,AZ
04/15/2022,9.38,$4.158,39.00,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/15/2022,16.51,$4.159,68.67,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/28/2022,11.56,$4.259,49.22,UNL REG 86/87 OC,QT 1492,TUCSON,AZ
04/25/2022,13.11,$4.119,54.00,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/27/2022,19.52,$4.068,79.41,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/27/2022,10.08,$4.070,41.03,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/13/2022,10.37,$4.158,43.12,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/29/2022,18.72,$4.399,82.36,UNL REG 86/87 OC,QT 1461,TUCSON,AZ
04/29/2022,18.23,$4.399,80.18,UNL REG 86/87 OC,QT 1463,TUCSON,AZ
04/02/2022,19.38,$4.359,84.46,UNL REG 86/87 OC,QT 1490,TUCSON,AZ
04/11/2022,18.05,$4.399,79.42,UNL REG 86/87 OC,QT 1463,TUCSON,AZ
04/27/2022,18.59,$4.399,81.77,UNL REG 86/87 OC,QT 1463,TUCSON,AZ
04/13/2022,15.99,$4.159,66.51,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/13/2022,11.06,$4.159,46.00,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/12/2022,9.22,$4.161,38.36,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/11/2022,8.55,$4.399,37.63,UNL REG 86/87 OC,QT 1479,TUCSON,AZ
04/29/2022,10.34,$4.159,43.00,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/11/2022,20.13,$4.179,84.12,UNL REG 86/87 OC,QT 1493,TUCSON,AZ
04/12/2022,12.01,$4.160,49.96,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/01/2022,16.35,$4.499,73.55,UNL REG 86/87 OC,QT 1463,TUCSON,AZ
04/12/2022,17.13,$4.159,71.24,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/01/2022,5.06,$4.220,21.34,UNL REG 86/87 OC,QT 1464,TUCSON,AZ
04/07/2022,11.64,$4.298,50.03,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/07/2022,11.16,$4.301,48.00,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/05/2022,8.75,$4.299,37.60,UNL REG 86/87 OC,QT 1450,TUCSON,AZ
04/26/2022,13.76,$4.069,55.99,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/07/2022,9.29,$4.220,39.20,UNLEADED REGULAR (86 OR 87 OCTANE),ARCO 05944,TUCSON,AZ
04/05/2022,16.65,$4.399,73.24,UNL REG 86/87 OC,QT 1483,TUCSON,AZ
04/05/2022,10.23,$4.399,45.00,UNL REG 86/87 OC,QT 1463,TUCSON,AZ
04/07/2022,9.98,$4.229,42.21,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/07/2022,19.78,$4.299,85.04,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/06/2022,7.55,$4.298,32.44,UNL REG 86/87 OC,QT 1450,TUCSON,AZ
04/08/2022,17.12,$4.230,72.41,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/06/2022,4.02,$4.398,17.68,UNL REG 86/87 OC,QT 1469,MARANA,AZ
04/08/2022,6.62,$4.231,28.01,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/08/2022,11.12,$4.228,47.01,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/26/2022,18.92,$4.419,83.60,UNL REG 86/87 OC,QT 1456,TUCSON,AZ
04/26/2022,18.94,$4.069,77.06,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/26/2022,10.79,$4.109,44.33,UNL REG 86/87 OC,QT 1490,TUCSON,AZ
04/28/2022,8.72,$4.359,38.01,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42500,TUCSON,AZ
04/26/2022,18.07,$4.399,79.48,UNL REG 86/87 OC,QT 1463,TUCSON,AZ
04/26/2022,13.14,$4.109,54.00,UNL REG 86/87 OC,QT 1490,TUCSON,AZ
04/26/2022,15.58,$4.299,66.98,UNL REG 86/87 OC,QT 1460,TUCSON,AZ
04/26/2022,19.96,$4.139,82.63,UNL REG 86/87 OC,QT 1493,TUCSON,AZ
04/24/2022,7.67,$4.399,33.74,UNL REG 86/87 OC,QT 1479,TUCSON,AZ
04/08/2022,12.66,$4.399,55.67,UNL REG 86/87 OC,QT 1479,TUCSON,AZ
04/07/2022,25.78,$4.399,113.39,UNL REG 86/87 OC,QT 1463,TUCSON,AZ
04/07/2022,8.65,$4.459,38.59,UNL REG 86/87 OC,QT 1456,TUCSON,AZ
04/28/2022,16.62,$4.069,67.62,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/28/2022,12.79,$4.378,56.00,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42312,TUCSON,AZ
04/07/2022,21.56,$4.399,94.86,UNL REG 86/87 OC,QT 1461,TUCSON,AZ
04/15/2022,10.65,$4.439,47.27,UNL REG 86/87 OC,QT 1475,ORO VALLEY,AZ
04/08/2022,12.06,$4.399,53.05,UNL REG 86/87 OC,QT 1463,TUCSON,AZ
04/25/2022,9.57,$4.399,42.11,UNL REG 86/87 OC,QT 1463,TUCSON,AZ
04/25/2022,19.27,$4.399,84.79,UNL REG 86/87 OC,QT 1463,TUCSON,AZ
04/27/2022,10.45,$4.067,42.50,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/21/2022,11.20,$4.121,46.15,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/19/2022,13.57,$4.159,56.45,UNL REG 86/87 OC,QT 1490,TUCSON,AZ
04/21/2022,21.31,$4.378,93.30,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42312,TUCSON,AZ
04/27/2022,11.86,$4.359,51.70,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42500,TUCSON,AZ
04/19/2022,11.46,$4.359,49.97,UNL REG 86/87 OC,QT 1492,TUCSON,AZ
04/19/2022,16.27,$4.159,67.68,UNL REG 86/87 OC,QT 1490,TUCSON,AZ
04/21/2022,20.42,$4.260,86.98,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42331,TUCSON,AZ
04/20/2022,10.60,$4.119,43.66,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/04/2022,9.24,$4.399,40.64,UNL REG 86/87 OC,QT 1450,TUCSON,AZ
04/06/2022,17.79,$4.298,76.47,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/20/2022,7.66,$4.121,31.57,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/06/2022,11.63,$4.299,50.00,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/20/2022,28.40,$4.119,116.99,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/06/2022,9.19,$4.300,39.52,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/04/2022,13.74,$4.320,59.36,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/04/2022,9.17,$4.280,39.25,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/18/2022,18.66,$4.399,82.08,UNL REG 86/87 OC,QT 1463,TUCSON,AZ
04/04/2022,8.99,$4.279,38.47,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/04/2022,10.54,$4.317,45.50,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/20/2022,11.17,$4.119,46.01,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/20/2022,10.39,$4.118,42.79,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/20/2022,15.84,$4.119,65.25,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/19/2022,17.36,$4.259,73.93,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42331,TUCSON,AZ
04/12/2022,16.22,$4.159,67.46,UNL REG 86/87 OC,QT 1490,TUCSON,AZ
04/19/2022,11.35,$4.117,46.73,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/19/2022,12.94,$4.118,53.29,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/14/2022,10.70,$4.158,44.49,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/14/2022,10.47,$4.160,43.56,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/05/2022,11.70,$4.279,50.06,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/22/2022,8.03,$4.419,35.50,UNL REG 86/87 OC,QT 1456,TUCSON,AZ
04/06/2022,13.80,$4.280,59.06,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/04/2022,9.69,$4.459,43.21,UNL REG 86/87 OC,QT 1456,TUCSON,AZ
04/27/2022,15.01,$4.399,66.04,UNL REG 86/87 OC,QT 1461,TUCSON,AZ
04/04/2022,21.91,$4.399,96.37,UNL REG 86/87 OC,QT 1463,TUCSON,AZ
04/01/2022,18.29,$4.358,79.71,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/11/2022,16.92,$4.158,70.36,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/29/2022,11.96,$4.181,50.00,UNLEADED REGULAR (86 OR 87 OCTANE),ARCO 05944,TUCSON,AZ
04/01/2022,11.11,$4.357,48.41,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/05/2022,15.80,$4.280,67.62,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/27/2022,14.79,$4.109,60.77,UNL REG 86/87 OC,QT 1490,TUCSON,AZ
04/11/2022,10.82,$4.161,45.02,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/22/2022,6.31,$4.120,26.00,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/11/2022,19.79,$4.158,82.29,UNLEADED REGULAR (86 OR 87 OCTANE),ANDEAVOR ARCO 42422,TUCSON,AZ
04/01/2022,12.957,4.748,61.53,Unleaded Regular,Quartzsite Mobil,Quartzsite,AZ
04/01/2022,24.757,5.189,130.46,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/01/2022,45.89,5.219,241.50,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/01/2022,15.294,4.498,68.79,Unleaded Regular,Circle K - 01773,Tucson,AZ
04/01/2022,13.298,4.639,61.69,Unleaded Regular,Pilot Site 328,Quartzsite,AZ
04/01/2022,12.033,5.399,64.97,Unleaded Super,Pilot Site 328,Quartzsite,AZ
04/02/2022,20.099,5.399,108.51,Unleaded Regular,Chevron 0209749,Phoenix,AZ
04/02/2022,51.477,4.819,250.07,Regular Diesel #2,Pride #1215,Salome,AZ
04/03/2022,19.347,5.219,102.97,Regular Diesel #2,Pilot Site 328,Quartzsite,AZ
04/03/2022,31.032,5.219,163.96,Regular Diesel #2,Pilot Site 328,Quartzsite,AZ
04/03/2022,37.328,5.149,194.20,Regular Diesel #2,Pilot Site 458,Eloy,AZ
04/03/2022,26.896,5.189,141.56,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/04/2022,23.196,5.219,123.06,Regular Diesel #2,Pilot Site 328,Quartzsite,AZ
04/04/2022,37.28,5.189,195.45,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/04/2022,40.72,5.219,214.52,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/04/2022,18.318,5.149,96.32,Regular Diesel #2,Pilot Site 458,Eloy,AZ
04/04/2022,18.283,4.599,84.08,Unleaded Regular,Pride #1215,Salome,AZ
04/04/2022,13.786,4.599,63.40,Unleaded Regular,Pride #1215,Salome,AZ
04/04/2022,14.583,4.398,64.14,Unleaded Regular,Circle K - 01773,Tucson,AZ
04/05/2022,5.119,4.669,23.90,Unleaded Regular,Pilot Site 328,Quartzsite,AZ
04/05/2022,13.665,4.749,64.90,Unleaded Regular,Quartzsite Mobil,Quartzsite,AZ
04/05/2022,26.407,5.189,139.03,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/05/2022,43.095,5.219,226.91,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/05/2022,16.957,4.398,74.58,Unleaded Regular,Circle K - 01773,Tucson,AZ
04/05/2022,18.92,4.619,87.40,Unleaded Regular,Shell Service Statio,Tonopah,AZ
04/05/2022,13.362,4.659,62.25,Unleaded Regular,Pilot Site 328,Quartzsite,AZ
04/06/2022,14.886,4.699,69.95,Unleaded Regular,Quartzsite Mobil,Quartzsite,AZ
04/06/2022,54.08,5.219,284.24,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/06/2022,35.881,5.189,188.19,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/06/2022,17.918,4.699,84.20,Unleaded Regular,Union 76,Ehrenberg,AZ
04/06/2022,15.193,4.398,66.82,Unleaded Regular,Circle K - 01773,Tucson,AZ
04/06/2022,18.14,4.669,84.70,Unleaded Regular,Terribles #396-Fuel,Quartzsite,AZ
04/07/2022,24.706,5.219,130.94,Regular Diesel #2,Pilot Site 328,Quartzsite,AZ
04/07/2022,27.925,5.219,147.74,Regular Diesel #2,Pilot Site 328,Quartzsite,AZ
04/07/2022,43.778,5.219,230.48,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/07/2022,21.836,5.219,115.96,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/07/2022,16.035,4.679,75.03,Unleaded Regular,Union 76,Ehrenberg,AZ
04/07/2022,20.736,5.149,108.77,Regular Diesel #2,Pilot Site 458,Eloy,AZ
04/07/2022,17.191,4.668,80.26,Unleaded Regular,Terribles #396-Fuel,Quartzsite,AZ
04/08/2022,12.845,4.609,59.20,Unleaded Regular,Pilot Site 328,Quartzsite,AZ
04/08/2022,13.404,4.579,61.38,Unleaded Regular,Pilot Site 328,Quartzsite,AZ
04/08/2022,43.647,5.219,229.79,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/08/2022,22.296,5.219,118.36,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/08/2022,15.671,4.398,68.92,Unleaded Regular,Circle K - 01773,Tucson,AZ
04/09/2022,11.648,4.569,53.22,Unleaded Regular,Pilot Site 328,Quartzsite,AZ
04/09/2022,14.554,4.539,66.06,Unleaded Regular,Pilot Site 328,Quartzsite,AZ
04/09/2022,45.411,4.719,216.29,Regular Diesel #2,Pride #1215,Salome,AZ
04/09/2022,15.686,4.379,68.69,Unleaded Regular,Circle K - 03387,Tucson,AZ
04/09/2022,47.718,4.719,227.18,Regular Diesel #2,Pride #1215,Salome,AZ
04/09/2022,20.97,5.399,113.22,Unleaded Regular,Chevron 0209749,Phoenix,AZ
04/09/2022,9.65,4.579,44.19,Unleaded Regular,Union 76,Ehrenberg,AZ
04/09/2022,30.32,4.799,145.51,Unleaded Super,Maverik 356,Bullhead City,AZ
04/10/2022,27.191,5.179,142.82,Regular Diesel #2,Pilot Site 328,Quartzsite,AZ
04/10/2022,30.94,5.179,162.24,Regular Diesel #2,Pilot Site 328,Quartzsite,AZ
04/10/2022,1,23.99,23.99,Diesel Exhaust Fluid,Pilot Site 328,Quartzsite,AZ
04/10/2022,1,2.18,2.18,Tax 1,Pilot Site 328,Quartzsite,AZ
04/10/2022,21.417,4.529,97.00,Unleaded Regular,Flying J 608,Ehrenberg,AZ
04/10/2022,22.827,4.899,111.83,Regular Diesel #2,Chevron 0209914,Tucson,AZ
04/10/2022,23.805,4.399,104.72,Unleaded Regular,Maverik 356,Bullhead City,AZ
04/11/2022,21.004,5.119,109.52,Regular Diesel #2,Pilot Site 328,Quartzsite,AZ
04/11/2022,31.29,5.119,162.17,Regular Diesel #2,Pilot Site 328,Quartzsite,AZ
04/11/2022,14.784,5.119,77.68,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/11/2022,32.04,5.119,166.01,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/11/2022,18.535,5.399,100.07,Unleaded Regular,Chevron 0209749,Phoenix,AZ
04/12/2022,5.241,4.459,23.37,Unleaded Regular,Pilot Site 328,Quartzsite,AZ
04/12/2022,14.731,4.599,67.75,Unleaded Regular,Quartzsite Mobil,Quartzsite,AZ
04/12/2022,41.854,5.119,216.25,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/12/2022,36.065,5.089,185.53,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/12/2022,14.261,4.398,62.72,Unleaded Regular,Circle K - 01773,Tucson,AZ
04/12/2022,19.325,4.489,86.75,Unleaded Regular,Loves Store #286,Quartzsite,AZ
04/13/2022,9.03,4.458,40.26,Unleaded Regular,Pilot Site 328,Quartzsite,AZ
04/13/2022,15.277,4.659,71.18,Unleaded Regular,Quartzsite Mobil,Quartzsite,AZ
04/13/2022,48.181,5.119,248.64,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/13/2022,24.406,5.089,126.20,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/13/2022,17.037,4.398,74.93,Unleaded Regular,Circle K - 01773,Tucson,AZ
04/13/2022,41.25,5.089,211.92,Regular Diesel #2,Pilot Site 458,Eloy,AZ
04/14/2022,42.25,5.119,218.28,Regular Diesel #2,Pilot Site 328,Quartzsite,AZ
04/14/2022,20.788,5.089,107.79,Regular Diesel #2,Pilot Site 328,Quartzsite,AZ
04/14/2022,46.454,5.119,239.80,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/14/2022,24.999,5.119,129.97,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/14/2022,16.398,4.498,73.77,Unleaded Regular,Union 76,Ehrenberg,AZ
04/14/2022,31.667,5.089,163.15,Regular Diesel #2,Pilot Site 458,Eloy,AZ
04/14/2022,3.67,3.24,11.89,Other Fuel (Non-Taxable),Wood Street 27,Phoenix,AZ
04/14/2022,11.2,4.398,49.26,Unleaded Regular,Circle K - 01773,Tucson,AZ
04/14/2022,18.604,4.569,85.00,Unleaded Regular,Travel Center #1212,Salome,AZ
04/15/2022,12.859,4.479,57.60,Unleaded Regular,Terribles #396-Fuel,Quartzsite,AZ
04/15/2022,12.322,4.459,54.94,Unleaded Regular,Pilot Site 328,Quartzsite,AZ
04/15/2022,37.956,5.119,196.30,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/15/2022,21.501,5.119,112.06,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/15/2022,13.846,4.399,60.91,Unleaded Regular,Circle K - 01773,Tucson,AZ
04/15/2022,20.303,4.459,90.53,Unleaded Regular,Pilot Site 328,Quartzsite,AZ
04/15/2022,19.87,4.479,89.00,Unleaded Regular,Terribles #396-Fuel,Quartzsite,AZ
04/15/2022,27.67,5.461,151.11,Premium Diesel #2,Wood Street 27,Phoenix,AZ
04/15/2022,6.14,4.399,27.01,Unleaded Regular,Maverik 356,Bullhead City,AZ
04/16/2022,11.517,4.459,51.35,Unleaded Regular,Pilot Site 328,Quartzsite,AZ
04/16/2022,16.256,4.429,72.00,Unleaded Regular,Pilot Site 328,Quartzsite,AZ
04/16/2022,26.108,4.919,130.43,Regular Diesel #2,Pride #1215,Salome,AZ
04/16/2022,15.46,4.399,68.01,Unleaded Regular,Circle K - 00580,Tucson,AZ
04/17/2022,36.211,5.119,187.36,Regular Diesel #2,Pilot Site 328,Quartzsite,AZ
04/17/2022,35.194,5.119,182.16,Regular Diesel #2,Pilot Site 328,Quartzsite,AZ
04/17/2022,24.544,4.899,120.24,Regular Diesel #2,Chevron 0212178,Tucson,AZ
04/17/2022,22.67,4.599,104.26,Unleaded Regular,Chevron 0308790,Buckeye,AZ
04/17/2022,43.169,5.149,224.28,Regular Diesel #2,Pilot Site 328,Quartzsite,AZ
04/17/2022,31.514,5.179,165.21,Regular Diesel #2,Pilot Site 328,Quartzsite,AZ
04/18/2022,37.772,5.149,196.49,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/18/2022,14.974,5.179,79.55,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/18/2022,25.763,5.189,135.68,Regular Diesel #2,Pilot Site 458,Eloy,AZ
04/18/2022,22.813,4.599,104.92,Unleaded Regular,Chevron 0203260,Tonopah,AZ
04/18/2022,10.996,4.549,50.02,Unleaded Regular,Chevron 0371864,Quartzsite,AZ
04/18/2022,11.455,4.429,50.73,Unleaded Regular,Pilot Site 328,Quartzsite,AZ
04/19/2022,12.934,4.659,60.26,Unleaded Regular,Quartzsite Mobil,Quartzsite,AZ
04/19/2022,50.228,5.179,262.13,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/19/2022,20.67,5.149,108.43,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/19/2022,20.004,4.499,90.00,Unleaded Regular,Union 76,Ehrenberg,AZ
04/19/2022,15.823,4.398,69.59,Unleaded Regular,Circle K - 01773,Tucson,AZ
04/19/2022,22.171,4.499,99.75,Unleaded Regular,Terribles #396-Fuel,Quartzsite,AZ
04/20/2022,11.008,4.459,49.08,Unleaded Regular,Pilot Site 328,Quartzsite,AZ
04/20/2022,15.091,4.659,70.31,Unleaded Regular,Quartzsite Mobil,Quartzsite,AZ
04/20/2022,19.134,5.189,101.29,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/20/2022,48.451,5.219,254.87,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/20/2022,18.003,4.499,81.00,Unleaded Regular,Terribles #396-Fuel,Quartzsite,AZ
04/20/2022,13.229,4.398,58.18,Unleaded Regular,Circle K - 01773,Tucson,AZ
04/20/2022,19.005,4.498,85.50,Unleaded Regular,Terribles #396-Fuel,Quartzsite,AZ
04/21/2022,31.276,5.249,166.17,Regular Diesel #2,Pilot Site 328,Quartzsite,AZ
04/21/2022,18.094,5.279,97.52,Regular Diesel #2,Pilot Site 328,Quartzsite,AZ
04/21/2022,22.744,5.279,122.07,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/21/2022,46.652,5.279,248.28,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/21/2022,18.438,4.498,82.95,Unleaded Regular,Union 76,Ehrenberg,AZ
04/21/2022,36.811,5.249,195.22,Regular Diesel #2,Pilot Site 458,Eloy,AZ
04/21/2022,22.005,4.499,99.00,Unleaded Regular,Chevron 0371864,Quartzsite,AZ
04/22/2022,11.403,4.429,50.50,Unleaded Regular,Pilot Site 328,Quartzsite,AZ
04/22/2022,14.447,4.558,65.86,Unleaded Regular,Quartzsite Mobil,Quartzsite,AZ
04/22/2022,29.325,5.279,156.81,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/22/2022,48.427,5.279,257.65,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/22/2022,14.845,4.398,65.29,Unleaded Regular,Circle K - 01773,Tucson,AZ
04/22/2022,19.293,4.999,96.45,Unleaded Regular,Chevron 0209749,Phoenix,AZ
04/22/2022,30.98,5.461,169.19,Premium Diesel #2,Wood Street 27,Phoenix,AZ
04/23/2022,11.271,4.459,50.26,Unleaded Regular,Pilot Site 328,Quartzsite,AZ
04/23/2022,16.159,4.429,71.57,Unleaded Regular,Pilot Site 328,Quartzsite,AZ
04/23/2022,49.597,5.019,250.93,Regular Diesel #2,Pride #1215,Salome,AZ
04/23/2022,14.32,4.399,62.99,Unleaded Regular,Circle K - 00580,Tucson,AZ
04/23/2022,22.312,5.199,116.00,Unleaded Regular,Texaco 0352705,Dateland,AZ
04/23/2022,10.003,4.999,50.00,Unleaded Regular,Chevron 0209749,Phoenix,AZ
04/24/2022,16.067,5.279,86.82,Regular Diesel #2,Pilot Site 328,Quartzsite,AZ
04/24/2022,41.49,5.279,221.03,Regular Diesel #2,Pilot Site 328,Quartzsite,AZ
04/24/2022,30.107,4.899,147.49,Regular Diesel #2,Chevron 0212178,Tucson,AZ
04/24/2022,24.156,4.659,112.54,Unleaded Regular,Quiktrip 0446,Goodyear,AZ
04/24/2022,27.821,5.279,148.87,Regular Diesel #2,Pilot Site 328,Quartzsite,AZ
04/24/2022,36.609,5.249,194.16,Regular Diesel #2,Pilot Site 328,Quartzsite,AZ
04/25/2022,20.492,5.249,109.56,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/25/2022,15.796,5.279,85.39,Regular Diesel #2,Travel Center #1212,Salome,AZ
04/25/2022,24.053,5.249,128.25,Regular Diesel #2,Pilot Site 458,Eloy,AZ
04/25/2022,20.036,4.999,100.16,Unleaded Regular,Chevron 0209749,Phoenix,AZ
04/25/2022,11.594,4.369,50.65,Unleaded Regular,Pilot Site 328,Quartzsite,AZ
04/26/2022,13.832,4.558,63.06,Unleaded Regular,Quartzsite Mobil,Quartzsite,AZ
